!ALA_ASP_M_RXN_ASPT	:	asp_L_c -> fum_c + nh4_c	! LEFT-TO-RIGHT	! C4H6NO4 -> C4H2O4 + H4N	! -1 -> -2 + 1	! L-aspartase	! Alanine and Aspartate Metabolism	! b4139	! aspA
LPS_BS_RCYL_RXN_GLCTR2	:	udpg_c + gagicolipa_c -> udp_c + ggagicolipa_c + h_c	! LEFT-TO-RIGHT	! C15H22N2O17P2 + C157H271N2O84P4 -> C9H11N2O12P2 + C163H281N2O89P4 + H	! -2 + -11 -> -3 + -11 + 1	! glucosyltransferase II (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3627	! waaO
LPS_BS_RCYL_RXN_GLCTR3	:	udpg_c + ggagicolipa_c -> gggagicolipa_c + h_c + udp_c	! LEFT-TO-RIGHT	! C15H22N2O17P2 + C163H281N2O89P4 -> C169H291N2O94P4 + H + C9H11N2O12P2	! -2 + -11 -> -11 + 1 + -3	! glucosyltransferase III (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3626	! waaJ
LPS_BS_RCYL_RXN_GMHEPAT	:	h_c + atp_c + gmhep1p_c -> adphep_DD_c + ppi_c	! LEFT-TO-RIGHT	! H + C10H12N5O13P3 + C7H13O10P -> C17H25N5O16P2 + HO7P2	! 1 + -4 + -2 -> -2 + -3	! D-glycero-D-manno-hepose 1-phosphate adenyltransferase	! Lipopolysaccharide Biosynthesis / Recycling	! b3052	! rfaE
LPS_BS_RCYL_RXN_GMHEPK	:	atp_c + gmhep7p_c -> adp_c + h_c + gmhep17bp_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + C7H13O10P -> C10H12N5O10P2 + H + C7H12O13P2	! -4 + -2 -> -3 + 1 + -4	! D-glycero-D-manno-heptose 7-phosphate kinase	! Lipopolysaccharide Biosynthesis / Recycling	! b3052	! rfaE
LPS_BS_RCYL_RXN_GMHEPPA	:	gmhep17bp_c + h2o_c -> pi_c + gmhep1p_c	! LEFT-TO-RIGHT	! C7H12O13P2 + H2O -> HO4P + C7H13O10P	! -4 + 0 -> -2 + -2	! D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase	! Lipopolysaccharide Biosynthesis / Recycling	! b0200	! gmhB
LPS_BS_RCYL_RXN_HEPK1	:	hhlipa_c + atp_c -> adp_c + h_c + phhlipa_c	! LEFT-TO-RIGHT	! C124H220N2O51P2 + C10H12N5O13P3 -> C10H12N5O10P2 + H + C124H219N2O54P3	! -6 + -4 -> -3 + 1 + -8	! LPS heptose kinase I (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3630	! waaP
LPS_BS_RCYL_RXN_HEPK2	:	atp_c + hphhlipa_c -> phphhlipa_c + h_c + adp_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + C131H231N2O60P3 -> C131H230N2O63P4 + H + C10H12N5O10P2	! -4 + -8 -> -10 + 1 + -3	! LPS heptose kinase II (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3625	! waaY
LPS_BS_RCYL_RXN_HEPT1	:	adphep_LD_c + lipa_c -> adp_c + h_c + hlipa_c	! LEFT-TO-RIGHT	! C17H25N5O16P2 + C110H196N2O39P2 -> C10H12N5O10P2 + H + C117H208N2O45P2	! -2 + -6 -> -3 + 1 + -6	! heptosyltransferase I (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3621	! waaC
LPS_BS_RCYL_RXN_HEPT2	:	hlipa_c + adphep_LD_c -> hhlipa_c + adp_c + h_c	! LEFT-TO-RIGHT	! C117H208N2O45P2 + C17H25N5O16P2 -> C124H220N2O51P2 + C10H12N5O10P2 + H	! -6 + -2 -> -6 + -3 + 1	! heptosyltransferase II (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3620	! waaF
LPS_BS_RCYL_RXN_HEPT3	:	adphep_LD_c + phhlipa_c -> adp_c + h_c + hphhlipa_c	! LEFT-TO-RIGHT	! C17H25N5O16P2 + C124H219N2O54P3 -> C10H12N5O10P2 + H + C131H231N2O60P3	! -2 + -8 -> -3 + 1 + -8	! heptosyltransferase III (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3632	! waaQ
LPS_BS_RCYL_RXN_HEPT4	:	gggagicolipa_c + adphep_LD_c -> colipa_c + h_c + adp_c	! LEFT-TO-RIGHT	! C169H291N2O94P4 + C17H25N5O16P2 -> C176H303N2O100P4 + H + C10H12N5O10P2	! -11 + -2 -> -11 + 1 + -3	! heptosyltransferase IV (LPS core synthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3623	! waaU
LPS_BS_RCYL_RXN_K2L4Aabctex	:	atp_c + h2o_c + kdo2lipid4_p -> kdo2lipid4_e + h_c + pi_c + adp_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + H2O + C84H148N2O37P2 -> C84H148N2O37P2 + H + HO4P + C10H12N5O10P2	! -4 + 0 + -6 -> -6 + 1 + -2 + -3	! KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular)	! Lipopolysaccharide Biosynthesis / Recycling	! b3200&b3201&b3199&b4261&b4262	! lptA&lptB&lptC&lptF&lptG
LPS_BS_RCYL_RXN_KDOCT2	:	ctp_c + kdo_c -> ckdo_c + ppi_c	! LEFT-TO-RIGHT	! C9H12N3O14P3 + C8H13O8 -> C17H24N3O15P + HO7P2	! -4 + -1 -> -2 + -3	! 3-deoxy-manno-octulosonate cytidylyltransferase	! Lipopolysaccharide Biosynthesis / Recycling	! b0918	! kdsB
LPS_BS_RCYL_RXN_KDOPP	:	kdo8p_c + h2o_c -> kdo_c + pi_c	! LEFT-TO-RIGHT	! C8H12O11P + H2O -> C8H13O8 + HO4P	! -3 + 0 -> -1 + -2	! 3-deoxy-manno-octulosonate-8-phosphatase	! Lipopolysaccharide Biosynthesis / Recycling	! b3198	! kdsC
LPS_BS_RCYL_RXN_KDOPS	:	ara5p_c + pep_c + h2o_c -> kdo8p_c + pi_c	! LEFT-TO-RIGHT	! C5H9O8P + C3H2O6P + H2O -> C8H12O11P + HO4P	! -2 + -3 + 0 -> -3 + -2	! 3-deoxy -D-manno-octulosonic -acid 8-phosphate synthase	! Lipopolysaccharide Biosynthesis / Recycling	! b1215	! kdsA
LPS_BS_RCYL_RXN_LA4NTpp	:	uLa4n_p + colipa_p -> udcpp_p + acolipa_p	! LEFT-TO-RIGHT	! C60H100N1O7P1 + C176H303N2O100P4 -> C55H89O4P + C181H314N3O103P4	! 0 + -11 -> -2 + -9	! 4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))	! Lipopolysaccharide Biosynthesis / Recycling	! b2257	! arnT
LPS_BS_RCYL_RXN_LIPACabcpp	:	atp_c + h2o_c + lipa_cold_c -> lipa_cold_p + h_c + pi_c + adp_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + H2O + C114H202N2O39P2 -> C114H202N2O39P2 + H + HO4P + C10H12N5O10P2	! -4 + 0 + -6 -> -6 + 1 + -2 + -3	! lipid (cold) A transport via ABC system (periplasm)	! Lipopolysaccharide Biosynthesis / Recycling	! b0914	! msbA
LPS_BS_RCYL_RXN_LIPAabcpp	:	atp_c + h2o_c + lipa_c -> adp_c + lipa_p + pi_c + h_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + H2O + C110H196N2O39P2 -> C10H12N5O10P2 + C110H196N2O39P2 + HO4P + H	! -4 + 0 + -6 -> -3 + -6 + -2 + 1	! lipid A transport via ABC system (periplasm)	! Lipopolysaccharide Biosynthesis / Recycling	! b0914	! msbA
LPS_BS_RCYL_RXN_LIPAabctex	:	atp_c + h2o_c + lipa_p -> lipa_e + h_c + pi_c + adp_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + H2O + C110H196N2O39P2 -> C110H196N2O39P2 + H + HO4P + C10H12N5O10P2	! -4 + 0 + -6 -> -6 + 1 + -2 + -3	! lipid A transport via ABC system (periplasm to extracellular)	! Lipopolysaccharide Biosynthesis / Recycling	! b3200&b3201&b3199&b4261&b4262	! lptA&lptB&lptC&lptF&lptG
LPS_BS_RCYL_RXN_LPADSS	:	lipidX_c + u23ga_c -> lipidAds_c + h_c + udp_c	! LEFT-TO-RIGHT	! C34H64NO12P + C43H75N3O20P2 -> C68H127N2O20P + H + C9H11N2O12P2	! -2 + -2 -> -2 + 1 + -3	! Lipid A disaccaride synthase	! Lipopolysaccharide Biosynthesis / Recycling	! b0182	! lpxB
LPS_BS_RCYL_RXN_MOAT	:	lipidA_c + ckdo_c -> kdolipid4_c + h_c + cmp_c	! LEFT-TO-RIGHT	! C68H126N2O23P2 + C17H24N3O15P -> C76H137N2O30P2 + H + C9H12N3O8P	! -4 + -2 -> -5 + 1 + -2	! 3-deoxy-D-manno-octulosonic acid transferase	! Lipopolysaccharide Biosynthesis / Recycling	! b3633	! waaA
LPS_BS_RCYL_RXN_MOAT2	:	ckdo_c + kdolipid4_c -> h_c + kdo2lipid4_c + cmp_c	! LEFT-TO-RIGHT	! C17H24N3O15P + C76H137N2O30P2 -> H + C84H148N2O37P2 + C9H12N3O8P	! -2 + -5 -> 1 + -6 + -2	! 3-deoxy-D-manno-octulosonic acid transferase	! Lipopolysaccharide Biosynthesis / Recycling	! b3633	! waaA
LPS_BS_RCYL_RXN_MOAT3C	:	ckdo_c + phphhlipa_c -> cmp_c + kphphhlipa_c + h_c	! LEFT-TO-RIGHT	! C17H24N3O15P + C131H230N2O63P4 -> C9H12N3O8P + C139H241N2O70P4 + H	! -2 + -10 -> -2 + -11 + 1	! 3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3624	! waaZ
LPS_BS_RCYL_RXN_PETNT161pp	:	lipa_p + pe161_p -> enlipa_p + 12dgr161_p	! LEFT-TO-RIGHT	! C110H196N2O39P2 + C37H70N1O8P1 -> C112H202N3O42P3 + C35H64O5	! -6 + 0 -> -6 + 0	! phosphoethanolamine transferase (c-C16:1)	! Lipopolysaccharide Biosynthesis / Recycling	! b3546	! eptB
LPS_BS_RCYL_RXN_RHAT1	:	kphphhlipa_c + dtdprmn_c -> h_c + dtdp_c + icolipa_c	! LEFT-TO-RIGHT	! C139H241N2O70P4 + C16H24N2O15P2 -> H + C10H13N2O11P2 + C145H251N2O74P4	! -11 + -2 -> 1 + -3 + -11	! rhamnosyltransferase I (LPS core biosynthesis)	! Lipopolysaccharide Biosynthesis / Recycling	! b3629	! waaS
LPS_BS_RCYL_RXN_S7PI	:	s7p_c -> gmhep7p_c	! LEFT-TO-RIGHT	! C7H13O10P -> C7H13O10P	! -2 -> -2	! sedoheptulose 7-phosphate isomerase	! Lipopolysaccharide Biosynthesis / Recycling	! b0222	! lpcA
LPS_BS_RCYL_RXN_TDSK	:	lipidAds_c + atp_c -> lipidA_c + adp_c + h_c	! LEFT-TO-RIGHT	! C68H127N2O20P + C10H12N5O13P3 -> C68H126N2O23P2 + C10H12N5O10P2 + H	! -2 + -4 -> -4 + -3 + 1	! Tetraacyldisaccharide 4'kinase	! Lipopolysaccharide Biosynthesis / Recycling	! b0915	! lpxK
LPS_BS_RCYL_RXN_U23GAAT	:	3hmrsACP_c + u3hga_c -> ACP_c + u23ga_c + h_c	! LEFT-TO-RIGHT	! C25H47N2O9PRS + C29H50N3O18P2 -> C11H21N2O7PRS + C43H75N3O20P2 + H	! -1 + -1 -> -1 + -2 + 1	! UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase	! Lipopolysaccharide Biosynthesis / Recycling	! b0179	! lpxD
LPS_BS_RCYL_RXN_UAGAAT	:	uacgam_c + 3hmrsACP_c <-> u3aga_c + ACP_c	! REVERSIBLE	! C17H25N3O17P2 + C25H47N2O9PRS <-> C31H51N3O19P2 + C11H21N2O7PRS	! -2 + -1 <-> -2 + -1	! UDP-N-acetylglucosamine acyltransferase	! Lipopolysaccharide Biosynthesis / Recycling	! b1094&b0181	! acpP&lpxA
LPS_BS_RCYL_RXN_UDCPPtppi	:	udcpp_p -> udcpp_c	! LEFT-TO-RIGHT	! C55H89O4P -> C55H89O4P	! -2 -> -2	! undecaprenyl phosphate transport (cytoplasm to periplasm)	! Lipopolysaccharide Biosynthesis / Recycling	! Unknown	! Unknown
LPS_BS_RCYL_RXN_UDPGDC	:	udpglcur_c + nad_c -> udpLa4o_c + co2_c + nadh_c	! LEFT-TO-RIGHT	! C15H19N2O18P2 + C21H26N7O14P2 -> C14H18N2O16P2 + CO2 + C21H27N7O14P2	! -3 + -1 -> -2 + 0 + -2	! UDP-glucuronate C-4'' decarboxylase	! Lipopolysaccharide Biosynthesis / Recycling	! b2255	! arnA
LPS_BS_RCYL_RXN_UDPKAAT	:	udpLa4o_c + glu_L_c <-> akg_c + udpLa4n_c	! REVERSIBLE	! C14H18N2O16P2 + C5H8NO4 <-> C5H4O5 + C14H22N3O15P2	! -2 + -1 <-> -2 + -1	! UDP-4''-ketopentose:UDP-4-amino-4-deoxy-L-arabinose aminotransferase	! Lipopolysaccharide Biosynthesis / Recycling	! b2253	! arnB
LPS_BS_RCYL_RXN_UHGADA	:	u3aga_c + h2o_c -> ac_c + u3hga_c	! LEFT-TO-RIGHT	! C31H51N3O19P2 + H2O -> C2H3O2 + C29H50N3O18P2	! -2 + 0 -> -1 + -1	! UDP-3-O-acetylglucosamine deacetylase	! Lipopolysaccharide Biosynthesis / Recycling	! b0096	! lpxC
LPS_BS_RCYL_RXN_ULA4NFT	:	10fthf_c + udpLa4n_c -> h_c + thf_c + udpLa4fn_c	! LEFT-TO-RIGHT	! C20H21N7O7 + C14H22N3O15P2 -> H + C19H21N7O6 + C15H21N3O16P2	! -2 + -1 -> 1 + -2 + -2	! UDP-L-Ara4N formyltransferase	! Lipopolysaccharide Biosynthesis / Recycling	! b2255	! arnA
LPS_BS_RCYL_RXN_ULA4Ntppi	:	uLa4n_c -> uLa4n_p	! LEFT-TO-RIGHT	! C60H100N1O7P1 -> C60H100N1O7P1	! 0 -> 0	! transport (cytoplasm to periplasm)	! Lipopolysaccharide Biosynthesis / Recycling	! b4544&b2258	! arnE&arnF
LPS_BS_RCYL_RXN_UPLA4FNF	:	uLa4fn_c + h2o_c -> for_c + uLa4n_c	! LEFT-TO-RIGHT	! C61H99N1O8P1 + H2O -> CH1O2 + C60H100N1O7P1	! -1 + 0 -> -1 + 0	! undecaprenyl phosphate-L-Ara4FN formylase	! Lipopolysaccharide Biosynthesis / Recycling	! b2256	! arnD
LPS_BS_RCYL_RXN_UPLA4FNT	:	udpLa4fn_c + udcpp_c -> uLa4fn_c + udp_c	! LEFT-TO-RIGHT	! C15H21N3O16P2 + C55H89O4P -> C61H99N1O8P1 + C9H11N2O12P2	! -2 + -2 -> -1 + -3	! undecaprenyl phosphate-L-Ara4FN transferase	! Lipopolysaccharide Biosynthesis / Recycling	! b2254	! arnC
LPS_BS_RCYL_RXN_USHD	:	u23ga_c + h2o_c -> lipidX_c + 2.0 * h_c + ump_c	! LEFT-TO-RIGHT	! C43H75N3O20P2 + H2O -> C34H64NO12P + 2.0 * H + C9H11N2O9P	! -2 + 0 -> -2 + 2.0 * 1 + -2	! UDP-sugar hydrolase	! Lipopolysaccharide Biosynthesis / Recycling	! b0524	! lpxH
MEM_LPD_M_RXN_ACACT1r	:	2.0 * accoa_c <-> coa_c + aacoa_c	! REVERSIBLE	! 2.0 * C23H34N7O17P3S <-> C21H32N7O16P3S + C25H36N7O18P3S	! 2.0 * -4 <-> -4 + -4	! acetyl-CoA C-acetyltransferase	! Membrane Lipid Metabolism	! b2224|b2342|b3845	! atoB|fadI|fadA
MEM_LPD_M_RXN_ACACT2r	:	btcoa_c + accoa_c <-> coa_c + 3ohcoa_c	! REVERSIBLE	! C25H38N7O17P3S + C23H34N7O17P3S <-> C21H32N7O16P3S + C27H40N7O18P3S	! -4 + -4 <-> -4 + -4	! acetyl-CoA C-acyltransferase (butanoyl-CoA) (r)	! Membrane Lipid Metabolism	! b2342|b3845	! fadI|fadA
MEM_LPD_M_RXN_ACACT3r	:	hxcoa_c + accoa_c <-> coa_c + 3oocoa_c	! REVERSIBLE	! C27H42N7O17P3S + C23H34N7O17P3S <-> C21H32N7O16P3S + C29H44N7O18P3S	! -4 + -4 <-> -4 + -4	! acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r)	! Membrane Lipid Metabolism	! b2342|b3845	! fadI|fadA
MEM_LPD_M_RXN_ACACT4r	:	occoa_c + accoa_c <-> 3odcoa_c + coa_c	! REVERSIBLE	! C29H46N7O17P3S + C23H34N7O17P3S <-> C31H48N7O18P3S + C21H32N7O16P3S	! -4 + -4 <-> -4 + -4	! acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)	! Membrane Lipid Metabolism	! b2342|b3845	! fadI|fadA
MEM_LPD_M_RXN_ACACT5r	:	dcacoa_c + accoa_c <-> coa_c + 3oddcoa_c	! REVERSIBLE	! C31H50N7O17P3S + C23H34N7O17P3S <-> C21H32N7O16P3S + C33H52N7O18P3S	! -4 + -4 <-> -4 + -4	! acetyl-CoA C-acyltransferase (decanoyl-CoA) (r)	! Membrane Lipid Metabolism	! b2342|b3845	! fadI|fadA
MEM_LPD_M_RXN_ACACT6r	:	ddcacoa_c + accoa_c <-> coa_c + 3otdcoa_c	! REVERSIBLE	! C33H54N7O17P3S + C23H34N7O17P3S <-> C21H32N7O16P3S + C35H56N7O18P3S	! -4 + -4 <-> -4 + -4	! acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r)	! Membrane Lipid Metabolism	! b2342|b3845	! fadI|fadA
MEM_LPD_M_RXN_ACACT7r	:	tdcoa_c + accoa_c <-> coa_c + 3ohdcoa_c	! REVERSIBLE	! C35H58N7O17P3S + C23H34N7O17P3S <-> C21H32N7O16P3S + C37H60N7O18P3S	! -4 + -4 <-> -4 + -4	! acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)	! Membrane Lipid Metabolism	! b2342|b3845	! fadI|fadA
MEM_LPD_M_RXN_ACCOAC	:	accoa_c + hco3_c + atp_c -> h_c + malcoa_c + pi_c + adp_c	! LEFT-TO-RIGHT	! C23H34N7O17P3S + CHO3 + C10H12N5O13P3 -> H + C24H33N7O19P3S + HO4P + C10H12N5O10P2	! -4 + -1 + -4 -> 1 + -5 + -2 + -3	! acetyl-CoA carboxylase	! Membrane Lipid Metabolism	! b0185&b2316&b3255&b3256	! accA&accD&accB&accC
MEM_LPD_M_RXN_ACOAD1f	:	btcoa_c + fad_c <-> b2coa_c + fadh2_c	! REVERSIBLE	! C25H38N7O17P3S + C27H31N9O15P2 <-> C25H36N7O17P3S + C27H33N9O15P2	! -4 + -2 <-> -4 + -2	! acyl-CoA dehydrogenase (butanoyl-CoA)	! Membrane Lipid Metabolism	! b0221	! fadE
MEM_LPD_M_RXN_ACOAD2f	:	hxcoa_c + fad_c <-> fadh2_c + hx2coa_c	! REVERSIBLE	! C27H42N7O17P3S + C27H31N9O15P2 <-> C27H33N9O15P2 + C27H40N7O17P3S	! -4 + -2 <-> -2 + -4	! acyl-CoA dehydrogenase (hexanoyl-CoA)	! Membrane Lipid Metabolism	! b0221	! fadE
MEM_LPD_M_RXN_ACOAD3f	:	occoa_c + fad_c <-> oc2coa_c + fadh2_c	! REVERSIBLE	! C29H46N7O17P3S + C27H31N9O15P2 <-> C29H44N7O17P3S + C27H33N9O15P2	! -4 + -2 <-> -4 + -2	! acyl-CoA dehydrogenase (octanoyl-CoA)	! Membrane Lipid Metabolism	! b0221	! fadE
MEM_LPD_M_RXN_ACOAD4f	:	fad_c + dcacoa_c <-> fadh2_c + dc2coa_c	! REVERSIBLE	! C27H31N9O15P2 + C31H50N7O17P3S <-> C27H33N9O15P2 + C31H48N7O17P3S	! -2 + -4 <-> -2 + -4	! acyl-CoA dehydrogenase (decanoyl-CoA)	! Membrane Lipid Metabolism	! b0221	! fadE
MEM_LPD_M_RXN_ACOAD5f	:	fad_c + ddcacoa_c <-> dd2coa_c + fadh2_c	! REVERSIBLE	! C27H31N9O15P2 + C33H54N7O17P3S <-> C33H52N7O17P3S + C27H33N9O15P2	! -2 + -4 <-> -4 + -2	! acyl-CoA dehydrogenase (dodecanoyl-CoA)	! Membrane Lipid Metabolism	! b0221	! fadE
MEM_LPD_M_RXN_ACOAD6f	:	tdcoa_c + fad_c <-> fadh2_c + td2coa_c	! REVERSIBLE	! C35H58N7O17P3S + C27H31N9O15P2 <-> C27H33N9O15P2 + C35H56N7O17P3S	! -4 + -2 <-> -2 + -4	! acyl-CoA dehydrogenase (tetradecanoyl-CoA)	! Membrane Lipid Metabolism	! b0221	! fadE
MEM_LPD_M_RXN_ACOAD7f	:	pmtcoa_c + fad_c <-> hdd2coa_c + fadh2_c	! REVERSIBLE	! C37H62N7O17P3S + C27H31N9O15P2 <-> C37H60N7O17P3S + C27H33N9O15P2	! -4 + -2 <-> -4 + -2	! acyl-CoA dehydrogenase (hexadecanoyl-CoA)	! Membrane Lipid Metabolism	! b0221	! fadE
MEM_LPD_M_RXN_ACOATA	:	accoa_c + ACP_c -> coa_c + acACP_c	! REVERSIBLE	! C23H34N7O17P3S + C11H21N2O7PRS <-> C21H32N7O16P3S + C13H23N2O8PRS	! -4 + -1 <-> -4 + -1	! Acetyl-CoA ACP transacylase	! Membrane Lipid Metabolism	! b1094&b1091	! acpP&fabH
MEM_LPD_M_RXN_CTECOAI6	:	tdecoa_c <-> td2coa_c	! REVERSIBLE	! C35H56N7O17P3S <-> C35H56N7O17P3S	! -4 <-> -4	! 3-cis-2-trans-enoyl-CoA isomerase	! Membrane Lipid Metabolism	! b3846	! fadB
MEM_LPD_M_RXN_CTECOAI7	:	hdcoa_c <-> hdd2coa_c	! REVERSIBLE	! C37H60N7O17P3S <-> C37H60N7O17P3S	! -4 <-> -4	! 3-cis-2-trans-enoyl-CoA isomerase	! Membrane Lipid Metabolism	! b3846	! fadB
MEM_LPD_M_RXN_ECOAH1	:	3hbcoa_c <-> h2o_c + b2coa_c	! REVERSIBLE	! C25H38N7O18P3S <-> H2O + C25H36N7O17P3S	! -4 <-> 0 + -4	! 3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_ECOAH2	:	3hhcoa_c <-> hx2coa_c + h2o_c	! REVERSIBLE	! C27H42N7O18P3S <-> C27H40N7O17P3S + H2O	! -4 <-> -4 + 0	! 3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_ECOAH3	:	3hocoa_c <-> h2o_c + oc2coa_c	! REVERSIBLE	! C29H46N7O18P3S <-> H2O + C29H44N7O17P3S	! -4 <-> 0 + -4	! 3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_ECOAH4	:	3hdcoa_c <-> dc2coa_c + h2o_c	! REVERSIBLE	! C31H50N7O18P3S <-> C31H48N7O17P3S + H2O	! -4 <-> -4 + 0	! 3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_ECOAH5	:	3hddcoa_c <-> dd2coa_c + h2o_c	! REVERSIBLE	! C33H54N7O18P3S <-> C33H52N7O17P3S + H2O	! -4 <-> -4 + 0	! 3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_ECOAH6	:	3htdcoa_c <-> td2coa_c + h2o_c	! REVERSIBLE	! C35H58N7O18P3S <-> C35H56N7O17P3S + H2O	! -4 <-> -4 + 0	! 3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_ECOAH7	:	3hhdcoa_c <-> hdd2coa_c + h2o_c	! REVERSIBLE	! C37H62N7O18P3S <-> C37H60N7O17P3S + H2O	! -4 <-> -4 + 0	! 3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_HACD1	:	aacoa_c + h_c + nadh_c <-> nad_c + 3hbcoa_c	! REVERSIBLE	! C25H36N7O18P3S + H + C21H27N7O14P2 <-> C21H26N7O14P2 + C25H38N7O18P3S	! -4 + 1 + -2 <-> -1 + -4	! 3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_HACD2	:	nadh_c + 3ohcoa_c + h_c <-> 3hhcoa_c + nad_c	! REVERSIBLE	! C21H27N7O14P2 + C27H40N7O18P3S + H <-> C27H42N7O18P3S + C21H26N7O14P2	! -2 + -4 + 1 <-> -4 + -1	! 3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_HACD3	:	h_c + nadh_c + 3oocoa_c <-> 3hocoa_c + nad_c	! REVERSIBLE	! H + C21H27N7O14P2 + C29H44N7O18P3S <-> C29H46N7O18P3S + C21H26N7O14P2	! 1 + -2 + -4 <-> -4 + -1	! 3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_HACD4	:	h_c + nadh_c + 3odcoa_c <-> 3hdcoa_c + nad_c	! REVERSIBLE	! H + C21H27N7O14P2 + C31H48N7O18P3S <-> C31H50N7O18P3S + C21H26N7O14P2	! 1 + -2 + -4 <-> -4 + -1	! 3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_HACD5	:	3oddcoa_c + nadh_c + h_c <-> 3hddcoa_c + nad_c	! REVERSIBLE	! C33H52N7O18P3S + C21H27N7O14P2 + H <-> C33H54N7O18P3S + C21H26N7O14P2	! -4 + -2 + 1 <-> -4 + -1	! 3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_HACD6	:	3otdcoa_c + nadh_c + h_c <-> 3htdcoa_c + nad_c	! REVERSIBLE	! C35H56N7O18P3S + C21H27N7O14P2 + H <-> C35H58N7O18P3S + C21H26N7O14P2	! -4 + -2 + 1 <-> -4 + -1	! 3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
MEM_LPD_M_RXN_HACD7	:	nadh_c + 3ohdcoa_c + h_c <-> 3hhdcoa_c + nad_c	! REVERSIBLE	! C21H27N7O14P2 + C37H60N7O18P3S + H <-> C37H62N7O18P3S + C21H26N7O14P2	! -2 + -4 + 1 <-> -4 + -1	! 3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	! Membrane Lipid Metabolism	! b3846|b2341	! fadB|fadJ
